word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
taunt,531,Saving Private Ryan,1998,"Drama, War",,,,tt0120815,You taunt me
aesthete,28,Borderline,2024,"Drama, Thriller",,,,tt16900896,- I'm an aesthete.
aesthete,28,Fermo posta Tinto Brass,1995,Comedy,,,,tt0113049,"Actually, an aesthete ""voyeur""."
aesthete,28,Rent,2005,"Drama, Musical, Romance",,,,tt0294870,You're a sensitive aesthete
aesthete,28,The Hotel New Hampshire,1984,"Comedy, Drama",,,,tt0087428,"Well, personally I'm an aesthete."
aesthete,28,Jogan,1950,"Romance, Drama",,,,tt0141441,Our Vijay is an aesthete.
aesthete,28,Law & Order,1995,"Crime, Drama, Mystery",Paranoia,6,6,tt0629366,Amos here's a real aesthete.
aesthete,28,Klass,2007,Drama,,,,tt0988108,but suffers like an aesthete.
aesthete,28,Norsemen,2016,"Comedy, Drama",The Escape,1,2,tt6101238,You've always been an aesthete.
aesthete,28,Velvet Goldmine,1998,"Drama, Music",,,,tt0120879,The Aesthete Gives Characteristically Cynical Evidence...
aesthete,28,Hydrozagadka,1971,"Comedy, Mystery",,,,tt0172577,"Above all an aesthete, your majesty."
aesthete,28,Toutes les nuits,2001,Drama,,,,tt0217100,You talk like a bourgeois aesthete!
anthology,108,As Luck Would Have It,2002,"Comedy, TV Movie",,,,tt0382069,"My anthology... | with the release of your anthology | So, how's the anthology coming along? | and finish your anthology. - You've reduced my timetable?"
anthology,108,Mr. Housewife: Quiz King,2005,Comedy,,,,tt0479716,-Anthology. -Rimbaud. | You gave me this poet's anthology on our 100-day anniversary.
anthology,108,Dead Like Me,2004,"Comedy, Drama, Fantasy",Ghost Story,2,3,tt0556078,Grimm's anthology.
anthology,108,Rick and Morty,2020,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",Never Ricking Morty,4,6,tt10655686,"An anthology. | stop the anthology. | my anthology with your | <i>anthology generator,</i>"
anthology,108,Leyla and Mecnun,2013,"Adventure, Comedy, Drama",Episode #3.20,3,20,tt2667738,Anthology bird. | anthology bird. | -They call you what? -Anthology bird. | An..Ant.. Anthology bird in the neighborhood. | I'm known as Anthology bird in our neighborhood.
anthology,108,Scenes from the Class Struggle in Beverly Hills,1989,Comedy,,,,tt0098261,In an anthology.
anthology,108,The Nanny,1997,Comedy,No Muse is Good Muse,4,22,tt0657286,for an anthology.
anthology,108,The Center Seat: 55 Years of Star Trek,2021,Documentary,Lucy Loves Trek,1,1,tt15829692,Western anthology series.
anthology,108,Hope Gap,2020,"Drama, Romance",,,,tt7587876,"It's an anthology. | Have you gone back to your anthology? | My anthology, that's what I should call it. | Did I tell you I've gone back to my anthology? | Something bad happens to you, you look it up in my anthology."
anthology,108,Futurama,2000,"Animation, Adventure, Comedy",Anthology of Interest I,2,20,tt0584432,Anthology of Interest 1
anthology,108,Futurama,2002,"Animation, Adventure, Comedy",Anthology of Interest II,4,3,tt0756879,Anthology of Interest 2
apologetic,254,Prodigal Son,2020,"Crime, Drama, Mystery",The Job,1,16,tt11083648,apologetic.
apologetic,254,Catfish: The TV Show,2012,"Reality, Drama",Sunny & Jamison,1,1,tt2512626,APOLOGETIC.
apologetic,254,Designated Survivor,2016,"Drama, War & Politics",The First Day,1,2,tt5952850,Apologetic.
apologetic,254,The Winslow Boy,1999,"Drama, Romance",,,,tt0155388,-Yes. He was very apologetic. -Apologetic?
apologetic,254,The Night of the Iguana,1964,Drama,,,,tt0058404,"Apologetic, shy."
apologetic,254,I'll Be Home for Christmas,1998,"Comedy, Family",,,,tt0155753,Something apologetic.
apologetic,254,Bridget Jones's Diary,2001,"Comedy, Drama, Romance",,,,tt0243155,Deeply apologetic.
apologetic,254,Pierrepoint: The Last Hangman,2005,"Drama, History",,,,tt0462477,... very apologetic.
apologetic,254,Everybody Loves Raymond,2000,Comedy,The Wallpaper,5,3,tt0769083,and apologetic
apologetic,254,Private Practice,2009,"Comedy, Drama, Romance",Sins of the Father,3,8,tt1539436,"an... apologetic,"
apologetic,254,Forgotten Memories,N/A,N/A,,,,tt16866984,"Subservient, apologetic,"
subservient,184,The Prisoner,1967,"Drama, Sci-Fi & Fantasy, Mystery",Checkmate,1,9,tt0679175,Subservient.
subservient,184,Big Love,2011,Drama,A Seat At The Table,5,2,tt1638388,Subservient?
subservient,184,Forgotten Memories,N/A,N/A,,,,tt16866984,"Subservient, apologetic, | subservient language"
subservient,184,The Astro-Zombies,1968,"Horror, Sci-Fi",,,,tt0064048,a subservient zombie.
subservient,184,Columbo,1975,"Crime, Drama, Mystery",Playback,4,5,tt0072805,No. Not subservient. | in a subservient position to my wife? | in a subservient position to my wife.
subservient,184,Mathu Vadalara 2,2024,"Comedy, Crime, Thriller",,,,tt33291871,He is subservient.
subservient,184,Younger,2015,"Drama, Comedy",Pilot,1,1,tt3676824,A little subservient?
subservient,184,South Park,2017,"Animation, Comedy",White People Renovating Houses,21,1,tt4847050,"Alexa, define subservient? | <i>The term ""subservient"" has several uses.</i>"
subservient,184,American Horror Story,2017,"Drama, Mystery, Sci-Fi & Fantasy",Great Again,7,11,tt7367948,except being subservient
subservient,184,Kiss Tomorrow Goodbye,1950,"Crime, Film-Noir, Thriller",,,,tt0042648,That made them subservient.
subservient,184,The Last Mistress,2007,"Drama, Romance",,,,tt0437526,"He is subservient, paralyzed,"
allusion,76,"Murder, She Wrote",1994,"Mystery, Crime, Drama",Murder on the Thirtieth Floor,10,15,tt0653576,Literary allusion.
allusion,76,Nous finirons ensemble,2019,"Comedy, Drama, Family",,,,tt8201404,What allusion? | What was that allusion?
allusion,76,The World in His Arms,1952,"Action, Adventure, History",,,,tt0045339,An allusion sunset.
allusion,76,L'hypothèse du tableau volé,1979,"Drama, Mystery",,,,tt0077707,Understanding the allusion
allusion,76,Private Practice,2011,"Comedy, Drama, Romance",Home Again,4,14,tt1831341,The biblical allusion.
allusion,76,Mother,1992,Drama,,,,tt0103601,I understood the allusion:
allusion,76,Star Trek: The Next Generation,1987,"Action, Adventure, Sci-Fi",The Last Outpost,1,4,tt0708804,I understand the allusion.
allusion,76,Love Mocktail 2,2022,"Romance, Drama",,,,tt18184012,“I’m in your allusion”
allusion,76,Crusade,2023,"Crime, Drama",Episode 10,1,10,tt24073794,I get the allusion.
allusion,76,"Murder, She Wrote",1991,"Mystery, Crime, Drama",From the Horse's Mouth,7,16,tt0653515,That was a literary allusion.
allusion,76,Doctor Who,1977,"Adventure, Drama, Family",The Robots of Death: Part Three,14,19,tt0811729,I don't understand the allusion.
ancillary,110,ALF,1990,"Comedy, Family, Sci-Fi",True Colors,4,16,tt0504453,ANCILLARY RIGHTS...
ancillary,110,CSI: Crime Scene Investigation,2004,"Crime, Drama, Mystery",Butterflied,4,12,tt0534661,"Ancillary, maybe"
ancillary,110,Yellowstone,2020,"Drama, Western",An Acceptable Surrender,3,3,tt10587854,Ancillary building:
ancillary,110,The Blacklist,2022,"Drama, Crime, Mystery",The Conglomerate,9,11,tt18285230,Ancillary benefit.
ancillary,110,I guerrieri dell'anno 2072,1984,"Action, Sci-Fi, Thriller",,,,tt0085627,Ancillary support units.
ancillary,110,Doctor Who,1978,"Adventure, Drama, Family",The Invasion of Time: Part Six,15,26,tt0811701,Ancillary power station. | If I can trace the ancillary generator that powers this barrier.
ancillary,110,Pennyworth,2020,"Action, Crime, Drama",The Hunted Fox,2,4,tt12391814,Ancillary technical staff.
ancillary,110,Pennyworth,2021,"Action, Crime, Drama",The Rose and Thorn,2,6,tt12391820,"Ancillary technical staff,"
ancillary,110,Torchwood,2011,"Sci-Fi & Fantasy, Action & Adventure, Drama",Dead of Night,4,3,tt1819350,GWEN: What's ancillary? | but Friedkin forwarded the request on to ancillary three times.
ancillary,110,Kafka,2024,Drama,Dora,1,6,tt31078800,"""Certain ancillary circumstances""? | in light of certain ancillary circumstances, | - Ancillary circumstances, yes. - He's shown mercy? | because of certain ancillary circumstances, he can stay."
ancillary,110,Molly's Game,2018,"Biography, Crime, Drama",,,,tt4209788,plus ancillary rights.
archaeologist,406,Lost in Siberia,1991,"Drama, Romance",,,,tt0103322,"Archaeologist.... | I'm a scientist! An archaeologist! | There is no such archaeologist. | To carry out espionage, I pretended to be an archaeologist. Sign it. | - So much the archaeologist, you see? - When the Shah is gone, carry out the operation."
archaeologist,406,Doctor Who,2011,"Adventure, Drama, Mystery",The Impossible Astronaut,6,1,tt1723888,Archaeologist.
archaeologist,406,Space Command Redemption,2024,Science Fiction,,,,tt31584416,"archaeologist, | It’s why I became an archaeologist."
archaeologist,406,The Blood of Fu Manchu,1969,"Adventure, Crime",,,,tt0062741,An archaeologist. | He passes himself off as an archaeologist.
archaeologist,406,Gilmore Girls,2001,"Comedy, Drama",Concert Interruptus,1,13,tt0588131,- Archaeologist. - Really?
archaeologist,406,The Man from Earth,2007,"Drama, Fantasy, Mystery",,,,tt0756683,"Anthropologist, archaeologist,"
archaeologist,406,Cliente,2008,"Drama, Romance",,,,tt1091992,"The archaeologist? | ethnologist, archaeologist, anthropologist!"
archaeologist,406,I Slay On Christmas,2023,Horror,,,,tt26146816,Which archaeologist? | She said she was an archaeologist. | What made you think she was an archaeologist?
archaeologist,406,Bad Education,2014,Comedy,The Finale,3,6,tt4114398,"An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | An archaeologist. | Dad, I'm not being an archaeologist."
archaeologist,406,Agatha and the Curse of Ishtar,2019,"Crime, Mystery, Romance",,,,tt10964992,- You're an archaeologist. - My husband's an archaeologist. | I'm an archaeologist! | You naughty little archaeologist.
archaeologist,406,Isn't She Great,2000,"Comedy, Drama",,,,tt0141399,a beautiful archaeologist. Are you a beautiful archaeologist?
chagrin,106,Flight of the Red Balloon,2008,"Drama, Family",,,,tt0826711,Chagrin
chagrin,106,Anthony Bourdain: Parts Unknown,2013,"Documentary, Adventure",Canada,1,4,tt2849364,chagrin.
chagrin,106,Horimiya: The Missing Pieces,2023,"Animation, Comedy, Drama",Graduation,1,13,tt29193870,Chagrin...
chagrin,106,Homicide: Life on the Street,1993,"Crime, Drama, Mystery",Gone for Goode,1,1,tt0604374,"- You like ""shame"" or chagrin""? - Chagrin."
chagrin,106,Letterkenny,2019,Comedy,Ferda,8,4,tt11501322,and chagrin
chagrin,106,Zombie Games,2021,Horror,,,,tt25393900,It's chagrin.
chagrin,106,New Tricks,,"Comedy, Crime, Drama",Episode #12.2,12,2,tt4066234,It's chagrin.
chagrin,106,The Moon Is... the Sun's Dream,1992,"Thriller, Crime, Romance",,,,tt0471268,"A chagrin movie? | There's a lot of happy movies too, why a chagrin movie?"
chagrin,106,MacGyver,1989,"Action, Adventure, Crime",Unfinished Business,4,19,tt0638815,Imagine my chagrin.
chagrin,106,Dalgliesh,2023,"Crime, Drama, Mystery",The Murder Room (2),2,6,tt21224740,and profound chagrin
chagrin,106,A Futile and Stupid Gesture,2018,"Biography, Comedy",,,,tt5566790,"Chagrin Falls, Ohio. | Doug Kenney, Chagrin Falls. | Doug Kenney, Chagrin Falls, Ohio. | - Who the fuck is this? - Doug Kenney, Chagrin Falls, Ohio. | fresh from teaching tennis at the Chagrin Falls Country Club, | that a goofy kid from Chagrin Falls can feel like a king. | I think what you are is a kid from Chagrin Falls, Ohio, | Doug Kenney, Chagrin Falls, Ohio. I'm the woman who's hitting on you."
